DisplayName (class=java.lang.String)
2782340 = Detox
2782341 = glycolithocholate+sulfate
2954126 = TAG+Lypolysis
2954123 = Sorbitol+and+Glycerol+Metabolism
c_5%2C6-dihydrothymine = 5%2C6-dihydrothymine
2954121 = TCA+Cycle
c_glycerol = glycerol
c_pyroglutamylvaline = pyroglutamylvaline
2782337 = 1.1.1.50
2784999 = carnitine
2782335 = H%2B
2784998 = 5.3.3.-
2784997 = NADP%2B
2782333 = glycine
2784995 = H2O
2782331 = 2.3.1.65
2784994 = H%2B
2782332 = CoA
2784993 = NADPH
2784991 = alpha-KG
2784990 = 1.5.1.8
2782328 = taurine
2782329 = taurodeoxycholate
2782327 = Microbiome
2782324 = 2.3.1.176
2784987 = H2O
c_dihydroferulic+acid = dihydroferulic+acid
2784986 = 4.2.1.17
2784985 = succinate
2782323 = +
2784984 = succinyl-CoA
2782320 = CoA
2782321 = 1.1.1.35
2784981 = Microbiome
c_indoleacetate = indoleacetate
c_ranitidine = ranitidine
c_beta-alanine = beta-alanine
c_valylglycine = valylglycine
2951907 = SAH
2951909 = 4.3.2.2
2951908 = Protein-+6-N-trimethyl-+lysine
2782317 = H2O
2951903 = O2
2784979 = alpha-KG
2951902 = H2O2
2782315 = 3.1.2.27
2784978 = PLP
2951905 = SAM
2782316 = H%2B
2784977 = glutamate
2951904 = 2.1.1.43
2784975 = Microbiome
2782311 = +
2784974 = CO2
2951901 = H2O
2782312 = 1.14.13.15
2784973 = H%2B
2951900 = NH3
2784972 = crotonoyl+CoA
2784970 = 1.3.8.6
2782309 = 1.3.1.3
2782306 = Microbiome
2782307 = ursodeoxycholate
2784968 = CoA
2784967 = acetyl+CoA
2782305 = hyocholate
2784966 = 2.3.1.9
2782302 = +
2784965 = H2O
2782303 = 1.14.13.97
2784964 = NADH
2782300 = 6.2.1.7
2784963 = H%2B
2784962 = glutarate+%28pentanedioate%29
2784961 = glutarate+semialdehyde
2784960 = NAD%2B
c_1-%281-enyl-oleoyl%29-GPC+%28P-18%3A1%29* = 1-%281-enyl-oleoyl%29-GPC+%28P-18%3A1%29*
2784959 = Microbiome
c_Unknown+-+15503 = Unknown+-+15503
2784957 = delta-piperideine+-2-carboxylate
2784956 = SPON
2784955 = FAD
2784954 = FADH2
2784951 = 1.3.99.7
2784950 = 2-amino-+muconate
c_1-palmitoyl-2-palmitoleoyl-GPC+%2816%3A0%2F16%3A1%29* = 1-palmitoyl-2-palmitoleoyl-GPC+%2816%3A0%2F16%3A1%29*
2784949 = NH3
2784948 = NADH
2784947 = NAD%2B
2784946 = H%2B
2784944 = H2O
2784943 = 1.5.1.-
2784940 = %3F
2787201 = sphingosine
2787200 = N%2CN-dimethyl+sphingosine
2787203 = sphinganine
c_p-cresol+sulfate = p-cresol+sulfate
2787202 = 3.5.1.23
2787205 = fatty+acid
2787204 = H2O
2787207 = 3.1.3.4
2787206 = dihydroceramide
2787209 = erythro-sphingosine-+1-phosphate
c_glycine+conjugate+of+C10H14O2+%281%29* = glycine+conjugate+of+C10H14O2+%281%29*
c_palmitoyl-palmitoyl-glycerol+%2816%3A0%2F16%3A0%29+%5B2%5D* = palmitoyl-palmitoyl-glycerol+%2816%3A0%2F16%3A0%29+%5B2%5D*
2784938 = CO2
2784937 = H%2B
2784936 = cadaverine
2784935 = 4.1.1.18
2784934 = 1-piperideine
2784933 = 5-aminovalerate
2784932 = %3F
2784931 = glutaconate
2784930 = CoA
2787210 = Pi
2787212 = 3.5.1.23
2787211 = H2O
2787213 = Ceramides
2787216 = H2O
2787215 = fatty+acid
2787218 = galactosylsphingosine
2787217 = 2.4.1.23
2787219 = UDP
c_creatine = creatine
2784929 = glutaconyl-CoA
2784928 = 5.3.3.-
2784927 = H2O2
2784926 = lysine
2784925 = 2-keto-6-aminocaproate
c_3-hydroxybutyrate+%28BHBA%29 = 3-hydroxybutyrate+%28BHBA%29
2784924 = O2
2784923 = NH3
2784922 = H2O
2784921 = FAD
2784920 = H%2B
c_laurylcarnitine+%28C12%29 = laurylcarnitine+%28C12%29
2787220 = UDP-galactose
2787223 = NADP%2B
2787222 = 1.1.1.102
2787225 = H%2B
2787227 = NADPH
2787226 = 3-ketosphinganine
2787228 = 2.7.1.91
c_bradykinin%2C+hydroxy-pro%283%29 = bradykinin%2C+hydroxy-pro%283%29
2784919 = 1.4.3.14
2784918 = NADH
2784917 = H%2B
2784916 = NAD%2B
c_1-palmitoyl-2-adrenoyl-GPC+%2816%3A0%2F22%3A4%29* = 1-palmitoyl-2-adrenoyl-GPC+%2816%3A0%2F22%3A4%29*
2784913 = 1.2.1.31
2784912 = %28R%29-lipoate
2784911 = CoA
2784910 = NADH
2787230 = ADP
2787231 = ATP
2787234 = 2.3.1.24
2787236 = CoA
2787238 = Long+Chain+Acyl-CoA+%2F+Long+Chain+Fatty+Acids
2787239 = 3.5.1.109
c_1-arachidonoyl-GPE+%2820%3A4n6%29* = 1-arachidonoyl-GPE+%2820%3A4n6%29*
c_Unknown+-+21383 = Unknown+-+21383
2784909 = H%2B
c_guanidinosuccinate = guanidinosuccinate
2784908 = NAD%2B
2784907 = glutaryl+CoA
2784906 = CO2
2784904 = KGD
2784903 = glutamate
2784902 = NADH
p_Phosphatidylinositol+%28PI%29 = Phosphatidylinositol+%28PI%29
2784901 = H%2B
2784900 = NAD%2B
2787241 = H2O
2787240 = fatty+acid
2787243 = sphingosyl+phosphorylcholine
2787242 = Sphingomyelins
2787244 = 3.1.4.12
2787247 = choline-P
2787249 = 5.3.3.-
2787248 = H2O
c_glucuronide+of+C10H18O2+%287%29* = glucuronide+of+C10H18O2+%287%29*
2787252 = 2.7.8.27
2787251 = erythro-sphingosyl+phosphorylcholine
2787256 = PC
2787255 = DAG
2787258 = lyso-dihydro+sphingomyelin
2787257 = 5.3.3.-
c_Unknown+-+21364 = Unknown+-+21364
c_phosphatidylcholine+%2815%3A0%2F18%3A1%2C+17%3A0%2F16%3A1%2C+16%3A0%2F17%3A1%29* = phosphatidylcholine+%2815%3A0%2F18%3A1%2C+17%3A0%2F16%3A1%2C+16%3A0%2F17%3A1%29*
2787261 = CoA
2787260 = 2.3.1.50
2787262 = serine
2787265 = 1.14.-.-
2787267 = H2O
2787268 = e-+acceptor
c_dodecenedioate+%28C12%3A1-DC%29* = dodecenedioate+%28C12%3A1-DC%29*
2935040 = acetyl+CoA
2936371 = NAD%2B
2935044 = alanine
2936375 = POLYAMINE+METABOLISM
2935043 = glycine
c_Unknown+-+21467 = Unknown+-+21467
2935042 = 2.6.1.44
2936373 = H%2B
2935041 = CoA
2936372 = H2O
2935048 = 2.6.1.45
2787151 = NADH
2950678 = delta-piperideine+-2-carboxylate
2935047 = glyoxylate
2936378 = GABA+Shunt
2787150 = NAD%2B
2950677 = 2-keto-6-aminocaproate
2935046 = PLP
2787153 = 2.7.1.31
2787152 = glycerol
2950679 = 2.7.4.6
2787155 = ADP
2950674 = NADP%2B
c_Unknown+-+19141 = Unknown+-+19141
2950676 = SPON
c_cysteine = cysteine
c_myo-inositol = myo-inositol
2935049 = PLP
2787156 = ATP
2950675 = H%2B
2787159 = ADP
2949681 = O2
2950670 = 1.3.1.3
2787158 = 2.7.1.3
2948350 = 5.3.3.-
2949680 = 1.4.3.4
2950671 = NADPH
2948353 = 1.13.11.5
2949685 = NH3
2948354 = 4-maleyl-acetoacetate
2949684 = H2O2
2948351 = beta-muricholate
2949683 = H2O
2948352 = alpha-muricholate
2948357 = H%2B
2949689 = E1%2FE3
2948358 = Fe2%2B
2949688 = FAD
2948355 = O2
2949687 = 3-methoxy-4-+hydroxyphenylglycolaldehyde
2948356 = homogentisate
2949686 = H%2B
2948359 = 1.1.3.15
2936360 = H2O
2935033 = NADPH
c_2-methylbutyrylcarnitine+%28C5%29 = 2-methylbutyrylcarnitine+%28C5%29
2935032 = 1.14.13.n7
2936363 = 3.5.3.11
2935031 = H2O
2787160 = Mg2%2B
2936361 = Mn2%2B
2935037 = 2.3.1.29
2936368 = 1.2.1.3
2787162 = ATP
2950667 = 5.3.3.-
2951998 = NADH
2951997 = NAD%2B
2935035 = NADP%2B
2936366 = Mn2%2B
2787164 = 1.1.1.14
2950669 = 4a-methylzymosterol
2935034 = methylglyoxal
2951999 = H%2B
2787166 = H%2B
2951994 = PDC
2787165 = NADH
2950662 = aminoacetone
2951993 = NADP%2B
2787168 = NAD%2B
2951996 = CO2
2936369 = NADH
2950664 = 5.3.1.8
2949670 = glutamate
2951990 = O2
2950661 = SPON
2951992 = NADPH
2950660 = ATP
2951991 = H%2B
2948342 = H%2B
2948343 = allopregnane-+21-ol-3%2C20-dione
2949673 = 5.4.2.7
2949672 = isoleucine
2948341 = NADPH
2949671 = 3-methyl-2-oxovalerate
2948346 = ATP
2949678 = prostaglandin+E2
2948347 = mevalonate
2949677 = 5.3.99.3
2948344 = NADP%2B
2949676 = Mg2%2B
2948345 = 2.7.1.36
2949675 = ribose+1-phosphate
c_Unknown+-+21471 = Unknown+-+21471
c_Unknown+-+21470 = Unknown+-+21470
2948348 = ADP
2948349 = mevalonate+5-phosphate
2949679 = prostaglandin+H2
2935062 = H2O
2936393 = H%2B
2935061 = acetate
2936392 = Pi
2936391 = H2O
c_Unknown+-+21448 = Unknown+-+21448
2936390 = 6.3.5.3
2935066 = H%2B
2936397 = ATP
2935065 = PLP
2936396 = glutamate
2935064 = 4.3.1.19
2936395 = glutamine
2787171 = H%2B
c_Unknown+-+22775 = Unknown+-+22775
c_Unknown+-+21444 = Unknown+-+21444
2936394 = Mg2%2B
2787170 = ADR%2F+ALDR
2787173 = NAD%28P%29%2B
2787172 = NAD%28P%29H
2950699 = NADP%2B
2936399 = 5%27-phosphoribosyl-N-formylglycinamidine%28FGAM%29
2935067 = NH3
2936398 = ADP
2950696 = 1.8.1.7
2787176 = Microbiome
2950695 = 7-dehydrocholesterol
2787179 = 4.1.2.13
2950698 = FAD
2948371 = L-alanine
2950692 = H2O2
2948372 = pyruvate
2950691 = FAD
2950693 = 1.3.1.21
2948375 = ADP
2948376 = ATP
2948373 = imidazole+pyruvate
2950690 = oxygen
2948374 = 2.7.1.21
2948379 = 3.1.3.66
c_Unknown+-+21442 = Unknown+-+21442
c_Unknown+-+21441 = Unknown+-+21441
2936380 = Arginine+Metabolism+And+Urea+Cycle
c_phenyllactate+%28PLA%29 = phenyllactate+%28PLA%29
c_Unknown+-+22789 = Unknown+-+22789
2936386 = ADP
2935054 = 2.6.1.2
2936385 = 2.7.4.6
2935059 = 3.1.1.7
2935058 = alpha-KG
2936389 = dGTP
2787183 = SORBITOL+AND+GLYCEROL+METABOLISM
2935057 = glutamate
2936388 = dGDP
2787186 = Phospholipid+Metabolism
2936387 = ATP
2950685 = 6-hydroxynicotinate
2950684 = Microbiome
2950687 = 1.1.3.8
2787189 = Glycine+Serine+Threonine+Metabolism
2948360 = O2
2949692 = malonyl+CoA
2948361 = H2O2
2949691 = CoA
2950680 = ADP
2949690 = palmitoleoyl-CoA
2950683 = dUTP
2950682 = ATP
2948364 = 2.3.1.7
2949696 = H2O2
2948365 = butyryl+CoA
2949695 = 1.4.3.4
2948362 = glyoxylate
2949694 = CO2
2948363 = glycolate+%28hydroxyacetate%29
2949693 = cis-vaccenate+%2818%3A1n7%29
2948368 = CoA
2948369 = 2.6.1.58
2948366 = butyrylcarnitine
2949698 = FAD
2948367 = carnitine
2949697 = O2
2935084 = 4.1.3.16
2935081 = ATP
2935088 = monamine+oxidase+%2F+primary+amine+oxidase
2787191 = Glycolysis
c_2%27-deoxyuridine = 2%27-deoxyuridine
2935087 = pyruvate
2935089 = O2
2787199 = 5.3.3.-
2948394 = 1.14.13.23
2948391 = glucose
2948397 = H2O
2948398 = NADPH
2948395 = 3-hydroxy+benzoate
2948396 = O2
2948399 = 3%2C4-dihydroxybenzoate
c_3-methyl-2-oxobutyrate = 3-methyl-2-oxobutyrate
2935090 = aminoacetone
2935073 = Pi
2935072 = H2O
2935070 = 3.1.3.3
2935077 = Mg2%2B
2935076 = H%2B
2935075 = 2.7.9.2
c_Unknown+-+22764 = Unknown+-+22764
p_Chemical = Chemical
2935079 = Pi
2935078 = H2O
p_Lysoplasmalogen = Lysoplasmalogen
2948390 = GDE
2948382 = Detox
2948383 = glycolithocholate
2948380 = PI%283%29P
2948381 = PI%283%2C4%29P2
2948386 = taurolithocholate
2948387 = 1.13.99.1
2948384 = taurolithocholate+3-sulfate
2948385 = glycolithocholate+sulfate
2948388 = glucuronate
2948389 = myo-inositol
2935080 = ADP
c_ergothioneine = ergothioneine
2935095 = SPON
2935094 = NH3
2935093 = H2O
2935092 = H2O2
2935099 = H2O
2935098 = 2.1.2.1
c_Unknown+-+21411 = Unknown+-+21411
c_delta-tocopherol = delta-tocopherol
c_13-methylmyristate+%28i15%3A0%29 = 13-methylmyristate+%28i15%3A0%29
c_Unknown+-+09789 = Unknown+-+09789
c_Unknown+-+21410 = Unknown+-+21410
c_chiro-inositol = chiro-inositol
2949609 = NADP%2B
2951929 = 1.14.13.15
2949608 = NADPH
2949607 = H%2B
2949606 = O2
c_2-aminoadipate = 2-aminoadipate
2951925 = H%2B
2951927 = ATP
2951926 = ADP
2951920 = 5.3.3.-
2951923 = 2.7.1.29
c_1-palmitoleoyl-GPE+%2816%3A1%29* = 1-palmitoleoyl-GPE+%2816%3A1%29*
c_deoxycholate = deoxycholate
p_Diacylglycerol = Diacylglycerol
2949600 = ATP
c_glycochenodeoxycholate = glycochenodeoxycholate
2949604 = 1.14.13.33
2949603 = ADP
c_taurocholate = taurocholate
2951917 = H%2B
2951914 = NADH
2951913 = Microbiome
2951916 = H2O
2951915 = NAD%2B
c_homocitrulline = homocitrulline
2951912 = fumarate
c_1-ribosyl-imidazoleacetate* = 1-ribosyl-imidazoleacetate*
2950619 = 1.17.1.4
2949629 = PPi
2949628 = CTP
2950616 = Mg2%2B
2951947 = Pi
2950615 = PPi
2950617 = adenine
2951948 = ribose+1-P
2936313 = Mg2%2B
2950612 = Pi
2936312 = H%2B
2936311 = PLP
2950614 = PRPP
2951945 = 2.4.2.1
2936310 = CO2
2950613 = 2.4.2.7
2951944 = H2O
2936317 = dcSAM
2936316 = 5-methylthioadenosine+%28MTA%29
2936315 = 2.5.1.22
2951941 = Mg2%2B
2936314 = arginine
2951940 = PPi
2936319 = spermine
c_alpha-hydroxyisocaproate = alpha-hydroxyisocaproate
2949623 = methylglyoxal
2949621 = 4.4.1.5
2949620 = 5-aminovalerate
2949627 = glycerol
2949626 = 2.7.7.39
2949625 = S-lactoylglutathione
2949624 = Ni2%2B
2950609 = ATP
2949619 = glutarate+semialdehyde
2950608 = ADP
2951939 = Zn2%2B
2949618 = glutamate
2949617 = PLP
2950605 = NADP%2B
2950604 = NADPH
2951935 = etiocholanedione
2950607 = H%2B
2951938 = 3.6.1.23
2950606 = Mg2%2B
2951937 = NAD%2B
2936302 = Beta-oxidation
2950601 = H%2B
2951932 = 1.1.1.50
2950600 = NADPH
2951931 = +
2950603 = 1.2.1.41
2951934 = H%2B
2950602 = 5a-pregnane-3%2C20-dione
2951933 = NADH
c_sphingomyelin+%28d18%3A0%2F18%3A0%2C+d19%3A0%2F17%3A0%29* = sphingomyelin+%28d18%3A0%2F18%3A0%2C+d19%3A0%2F17%3A0%29*
2936306 = spermidine
2936305 = putrescine
c_threonate = threonate
2936304 = dcSAM
2936303 = 2.5.1.16
2936309 = agmatine
2936308 = 4.1.1.19
2936307 = 5-methylthioadenosine+%28MTA%29
c_5-hydroxyhexanoate = 5-hydroxyhexanoate
c_pregnanediol-3-glucuronide = pregnanediol-3-glucuronide
2949612 = 3.1.3.5
2949610 = H2O
c_1-methylhistidine = 1-methylhistidine
2949616 = alpha-KG
c_1-%281-enyl-palmitoyl%29-2-arachidonoyl-GPE+%28P-16%3A0%2F20%3A4%29* = 1-%281-enyl-palmitoyl%29-2-arachidonoyl-GPE+%28P-16%3A0%2F20%3A4%29*
2949615 = Microbiome
2949614 = cytidine
2949613 = 5%27-CMP
2948319 = erythro-sphingosyl+phosphorylcholine
c_erythritol = erythritol
2936331 = H%2B
2950638 = 5.4.2.8
2951969 = 1.17.4.1
c_3%2C4-methyleneheptanoylcarnitine = 3%2C4-methyleneheptanoylcarnitine
2936330 = 4.1.1.17
2950637 = erythro-+4-hydroxyglutamate
2950639 = mannose-1-phosphate
2935004 = 2-aminobutyrate
2936335 = PLP
2950634 = alpha-KG
2951965 = CO2
2935003 = glutamate
2936334 = ornithine
2950633 = glutamate
2951964 = H%2B
2935002 = alpha-KG
2951967 = FMN
2935001 = 2.6.1.42
2936332 = CO2
2950635 = Mn2%2B
2935008 = NAD%2B
2936339 = O2
2935007 = H%2B
2936338 = H2O
2951960 = NAD%28P%29%2B
2935006 = 1.2.1.-
2936337 = N-acetylputrescine
2950632 = 2.6.1.23
2951963 = 4.1.1.36
2936336 = 1.4.3.4
2951962 = H%2B
c_1-palmitoyl-GPC+%2816%3A0%29 = 1-palmitoyl-GPC+%2816%3A0%29
c_2-myristoyl-GPC+%2814%3A0%29* = 2-myristoyl-GPC+%2814%3A0%29*
2935009 = NADH
2949641 = H%2B
2948310 = NADP%2B
2949640 = NADPH
2948313 = histidine
2949645 = gulonate
2948314 = carnosine
2949644 = gulono-1%2C4-lactone
2948311 = H%2B
2949643 = 3.1.1.25
2948312 = 3.4.13.20
2949642 = NADP%2B
2948317 = beta-alanine
2949649 = reduced+adrenal+ferredoxin
2948318 = 5.3.3.-
2949648 = O2
2948315 = H2O
2949647 = H2O
2948316 = Cd2%2B
2949646 = 1.14.15.6
c_ornithine = ornithine
2948308 = CO
2948309 = Fe2%2B
2949639 = 7alpha%2C25-dihydroxy-+4-cholesten-3-one
2936320 = 3.5.1.63
2950627 = NADP%2B
2951958 = H2O
c_pregnenediol+disulfate+%28C21H34O8S2%29* = pregnenediol+disulfate+%28C21H34O8S2%29*
2950626 = 1.1.1.184
2950629 = H%2B
2950628 = NADPH
2951959 = O2
2936324 = gamma-aminobutyrate+%28GABA%29
2950623 = NADH
2936323 = acetate
2950622 = H%2B
2951953 = H2O
2936322 = H2O
2951956 = NAD%28P%29H
c_2%2C3-dihydroxy-2-methylbutyrate = 2%2C3-dihydroxy-2-methylbutyrate
2936321 = 4-acetamidobutanoate
2950624 = NAD%2B
2951955 = 1.14.21.6
2936328 = N%281%29-acetylspermine
2951950 = 3.5.1.23
2936327 = CoA
2936326 = acetyl+CoA
2950621 = H2O
2951952 = fatty+acid
2936325 = 2.3.1.57
2949630 = H%2B
2948302 = 1.14.99.3
2949634 = GSSG
2949633 = GSH
2948300 = Cholesteryl+Ester
2949632 = 1.11.1.12
2948301 = lyso-PC
2949631 = cytidine-5%27-+diphosphoglycerol
2948306 = O2
2949638 = 7-a%2C25-dihydroxycholesterol
2948307 = H2O
2949637 = 1.1.1.181
2948304 = NADPH
2948305 = hemoglobin%2Fheme+proteins
2935022 = 2.1.1.20
2936353 = CoA
c_1-stearyl-2-docosapentaenoyl-GPC+%28O-18%3A0%2F22%3A5n3%29* = 1-stearyl-2-docosapentaenoyl-GPC+%28O-18%3A0%2F22%3A5n3%29*
2950659 = ADP
2935020 = coenzyme+B12
2936351 = 2.3.1.57
2936350 = O2
2936357 = urea
2950656 = 2.7.4.6
2951987 = H2O
2935025 = SAH
2936356 = 3.5.3.1
2950655 = acetate
2951986 = 1.14.13.132
2935024 = SAM
2950658 = CTP
c_arachidonoylcarnitine+%28C20%3A4%29 = arachidonoylcarnitine+%28C20%3A4%29
2936354 = acetyl+CoA
2951988 = squalene
2951983 = ATP
2935029 = H%2B
2950651 = 3.1.1.7
2782395 = SECONDARY+BILE+ACIDS
2936359 = Co2%2B
2950654 = H2O
2951985 = dATP
2935027 = 5.3.3.-
2951984 = ADP
2782394 = BILE+ACID+METABOLISM
2782391 = H2O
2951981 = 2.7.4.6
2782392 = taurine
2951980 = H2O
2948331 = 24%28S%29-hydroxycholesterol
2949663 = NAD%2B
2948332 = H2O
2949662 = NADH
2948330 = NADPH
2949660 = 1.4.1.3
2948335 = 1-pyrroline-+3-hydroxy-+5-carboxylate
2948336 = H%2B
2949666 = H%2B
2948333 = 1.5.5.2
2949665 = H2O
2948334 = trans-4-+hydroxyproline
2949664 = NH3
2948339 = 1.3.1.30
2948337 = Donor-H2
2949669 = alpha-KG
2948338 = Acceptor
2949668 = 2.6.1.42
c_1-stearoyl-2-dihomo-linolenoyl-GPC+%2818%3A0%2F20%3A3n3+or+6%29* = 1-stearoyl-2-dihomo-linolenoyl-GPC+%2818%3A0%2F20%3A3n3+or+6%29*
2935011 = 4-hydroxyglutamate+semialdehyde
2936342 = 4-acetamidobutanal
2950649 = GDP-4-dehydro-+6-deoxy-D-mannose
c_cinnamoylglycine = cinnamoylglycine
2936341 = H2O2
2950648 = NADPH
2951979 = H%2B
2936340 = NH4%2B
c_1-arachidonylglycerol+%2820%3A4%29 = 1-arachidonylglycerol+%2820%3A4%29
2935015 = 1%2C2-propanediol
2936346 = H2O2
2951976 = NADPH
2935014 = NAD%2B
2936345 = FAD
2950644 = tetrahydrofolate
2951975 = NADP%2B
c_phosphate = phosphate
2935013 = 1.1.1.21
2936344 = 3-aminopropanal
2950647 = NADP%2B
2951978 = estriol
2782389 = Microbiome
2935012 = H2O
2936343 = 1.5.3.16
2950646 = 1.1.1.271
2951977 = O2
2782386 = Microbiome
2935019 = succinyl+CoA
2950641 = 2.1.2.5
2782387 = beta-muricholate
2935018 = 5.4.99.2
2951971 = thioredoxin
2782384 = H2O
2935017 = NADH
2950643 = 5-formimino-+tetrahydrofolate
2782385 = H%2B
2935016 = acetol
2936347 = H2O
2951973 = 1.14.14.1
2782382 = O2
2782383 = NADPH
2951970 = dADP
2948320 = fatty+acid
2948321 = Peptidase
2949651 = 20a%2C22b-dihydroxy+cholesterol
2949650 = oxidized+adrenal+ferredoxin
2948324 = 1.14.13.98
2949656 = acetoacetate
2948325 = O2
2949655 = H%2B
2948322 = TTDSDKVDXSXA
2949654 = 1.1.1.30
2948323 = ATTDSDKVDXSXA
2948328 = H%2B
2949659 = NAD%2B
2948326 = NADP%2B
2949658 = 3-hydroxybutyrate+%28BHBA%29
2948327 = FAD
2949657 = NADH
c_gamma-glutamylphenylalanine = gamma-glutamylphenylalanine
c_Unknown+-+15469 = Unknown+-+15469
c_nonadecanoate+%2819%3A0%29 = nonadecanoate+%2819%3A0%29
c_Unknown+-+15461 = Unknown+-+15461
c_linolenoylcarnitine+%28C18%3A3%29* = linolenoylcarnitine+%28C18%3A3%29*
2781398 = acetate
2781397 = H2O
2781394 = PLP
2781395 = 3.5.1.15
2781392 = succinate+semialdehyde
2781393 = glutamate
2781390 = gamma-aminobutyrate+%28GABA%29
c_1-palmitoyl-2-linoleoyl-GPI+%2816%3A0%2F18%3A2%29 = 1-palmitoyl-2-linoleoyl-GPI+%2816%3A0%2F18%3A2%29
2781391 = alpha-KG
c_linoleoyl-linoleoyl-glycerol+%2818%3A2%2F18%3A2%29+%5B1%5D* = linoleoyl-linoleoyl-glycerol+%2818%3A2%2F18%3A2%29+%5B1%5D*
c_phosphatidylcholine+%2816%3A0%2F22%3A5n3%2C+18%3A1%2F20%3A4%29* = phosphatidylcholine+%2816%3A0%2F22%3A5n3%2C+18%3A1%2F20%3A4%29*
2781389 = 2.6.1.29
2781387 = H2O2
2781386 = NH3
2781383 = O2
2781384 = H2O
2781381 = H%2B
c_acisoga = acisoga
2781382 = 1.4.3.2
2781380 = 2-hydroxyglutarate
p_Phospholipid+Metabolism = Phospholipid+Metabolism
c_N-methylpipecolate = N-methylpipecolate
c_lysine = lysine
c_1-palmitoyl-2-linoleoyl-GPC+%2816%3A0%2F18%3A2%29 = 1-palmitoyl-2-linoleoyl-GPC+%2816%3A0%2F18%3A2%29
c_glycodeoxycholate = glycodeoxycholate
2781378 = NADP%2B
2781379 = NADPH
2781376 = IDH*
c_dimethylarginine+%28SDMA+%2B+ADMA%29 = dimethylarginine+%28SDMA+%2B+ADMA%29
2781375 = NH3
2781372 = H%2B
2781370 = 3.5.1.2
2787500 = allopregnane-+21-ol-3%2C20-dione
2781371 = H2O
2787501 = 1.14.15.6
2787504 = cholesterol
2787503 = reduced+adrenal+ferredoxin
2787506 = oxidized+adrenal+ferredoxin
2787505 = H2O
2787508 = 1.14.14.1
2787507 = O2
2787509 = FADH2
c_mannose = mannose
c_1-palmitoleoyl-GPC+%2816%3A1%29* = 1-palmitoleoyl-GPC+%2816%3A1%29*
2781369 = acetyl+CoA
c_betonicine = betonicine
2781367 = CoA
2782698 = H2O
2781368 = homocitrate
2782699 = DICARBOXYLIC+ACID+METABOLISM
2781365 = 2.3.3.14
2782697 = H%2B
2781363 = Pi
2782695 = NADH
2781362 = CoA
2782693 = NAD%2B
c_1-myristoyl-GPC+%2814%3A0%29 = 1-myristoyl-GPC+%2814%3A0%29
2782690 = CoA
2787511 = H2O
2781360 = Mg2%2B
2782691 = 1.2.1.3
2787513 = O2
2787512 = FAD
2787515 = 1.14.99.10
2787517 = O2
2787519 = cortexolone
2787518 = H2O
c_N-acetylisoleucine = N-acetylisoleucine
c_dodecadienoate+%2812%3A2%29* = dodecadienoate+%2812%3A2%29*
2781358 = GDP
2782689 = H2O
2781359 = GTP
2781356 = NAD%2B
2782687 = Medium-chain+3-hydroxy+dicarboxylate+fatty+acid
2781357 = 6.2.1.4
2781354 = NADH
2781355 = NH3
2782686 = 3.1.2.2
2781352 = H%2B
2782683 = H%2B
2782684 = fatty+omega+aldo+acid
2781350 = H2O
2782681 = NADH
2787520 = 2.1.1.6
2782682 = NAD%2B
2787522 = 2-hydroxyestrone
2782680 = Zn2%2B
2787521 = 2-methoxyestrone
2787524 = SAM
2787523 = SAH
2787526 = NADH
2787525 = 1.1.1.-
2787528 = H%2B
c_beta-hydroxyisovalerate = beta-hydroxyisovalerate
2787527 = NAD%2B
c_1-eicosapentaenoyl-GPE+%2820%3A5%29* = 1-eicosapentaenoyl-GPE+%2820%3A5%29*
2781349 = 1.4.1.3
2781347 = ADP
2782678 = acetyl+CoA
c_1%2C3%2C7-trimethylurate = 1%2C3%2C7-trimethylurate
2781348 = Mg2%2B
2782679 = 1.1.1.1
2781346 = ATP
2782677 = adipate
2781343 = 2.7.2.11
2782674 = succinate
2781341 = H2O
2781342 = NAD%2B
2782673 = 2.3.1.16
c_sebacate+%28C10-DC%29 = sebacate+%28C10-DC%29
2787531 = 2.4.1.17
2781340 = NADH
2782671 = H2O
2786200 = ATP
2786201 = ADP
2787533 = UDP-glucuronate
2786202 = Mg2%2B
2787532 = estrone+glucuronide
2787535 = estrone
2787534 = UDP
2786205 = 1.5.99.8
2787537 = 3%27-phosphoadenylylsulfate
2787536 = 2.8.2.2
c_3-carboxy-4-methyl-5-pentyl-2-furanpropionate+%283-Cmpfp%29** = 3-carboxy-4-methyl-5-pentyl-2-furanpropionate+%283-Cmpfp%29**
2786207 = e-+donor
c_N-linoleoyltaurine* = N-linoleoyltaurine*
2786208 = H%2B
2787538 = A+3%27%2C5%27-PP
2786209 = FAD
c_palmitamide+%2816%3A0%29 = palmitamide+%2816%3A0%29
2782669 = 4.2.1.17
2781339 = H%2B
2781336 = 1.2.1.88
2782667 = ATP
2783998 = Glycolysis
2781334 = Mg2%2B
2782665 = PPi
2782666 = Mg2%2B
2781332 = ATP
2782663 = AMP
2783995 = Galactose+Metabolism
2781333 = CoA
2782664 = Medium-chain+dicarboxylate+fatty+acid
2781330 = Pi
2782661 = 6.2.1.3
2781331 = succinate
2782662 = CoA
2783992 = GLYCOGEN+METABOLISM
2783991 = Mg2%2B
2786210 = e-+acceptor
2787542 = NADH
2783990 = ATP
2787541 = 3-b-HSD+%2F+SDI
2786212 = PROLINE+METABOLISM
2787544 = H%2B
2787543 = NAD%2B
